Date,Day,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2016-01-06,6,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2686.0,105515.0
2016-01-07,7,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-07,7,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,3060.0,119901.0
2016-01-08,8,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-08,8,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2691.0,105513.0
2016-01-09,9,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-09,9,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1172.0,46013.0
2016-01-10,10,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-10,10,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2551.0,100111.0
2016-01-11,11,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-11,11,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2059.0,80777.0
2016-01-12,12,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-12,12,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1958.0,76761.0
2016-01-13,13,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-13,13,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,3388.0,132728.0
2016-01-14,14,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-14,14,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,254.0,9943.0
2016-01-15,15,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-15,15,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,324.0,12711.0
2016-01-16,16,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-16,16,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-17,17,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,417.0,16254.0
2016-01-17,17,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-18,18,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,2047.0,79976.0
2016-01-18,18,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-19,19,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,2215.0,86168.0
2016-01-19,19,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-20,20,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,311.0,12098.0
2016-01-20,20,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-21,21,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-21,21,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-22,22,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,1051.0,40896.0
2016-01-22,22,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-23,23,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,631.0,24529.0
2016-01-23,23,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-24,24,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,2559.0,99549.0
2016-01-24,24,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-01-25,25,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,307.0,11921.0
2016-01-25,25,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,566.0,22022.0
2016-01-26,26,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-26,26,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1444.0,56195.0
2016-01-27,27,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-27,27,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1461.0,57247.0
2016-01-28,28,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-28,28,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,545.0,21507.0
2016-01-29,29,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-29,29,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,670.0,26368.0
2016-01-30,30,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-30,30,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,571.0,22437.0
2016-01-31,31,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-01-31,31,1,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,26.0,1001.0
2016-02-01,1,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-01,1,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1312.0,51649.0
2016-02-02,2,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,836.0,32575.0
2016-02-02,2,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-03,3,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,1917.0,75077.0
2016-02-03,3,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-04,4,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-04,4,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,860.0,33666.0
2016-02-05,5,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-05,5,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-06,6,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-06,6,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-07,7,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-07,7,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-08,8,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-08,8,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,93.0,3652.0
2016-02-09,9,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-09,9,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1607.0,63137.0
2016-02-10,10,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-10,10,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,226.0,8833.0
2016-02-11,11,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-11,11,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2590.0,101424.0
2016-02-12,12,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-12,12,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1043.0,41076.0
2016-02-13,13,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-13,13,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1843.0,72213.0
2016-02-14,14,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-14,14,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,3255.0,127439.0
2016-02-15,15,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-15,15,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1644.0,64332.0
2016-02-16,16,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-16,16,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1951.0,76327.0
2016-02-17,17,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-17,17,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1832.0,71860.0
2016-02-18,18,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-18,18,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1005.0,39484.0
2016-02-19,19,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-19,19,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,2177.0,85369.0
2016-02-20,20,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-20,20,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,668.0,26204.0
2016-02-21,21,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11434.0
2016-02-21,21,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-22,22,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-22,22,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-23,23,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-23,23,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-24,24,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-24,24,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1599.0,62564.0
2016-02-25,25,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-02-25,25,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1174.0,45986.0
2016-02-26,26,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,746.0,28938.0
2016-02-26,26,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,85.0,3354.0
2016-02-27,27,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,1059.0,41055.0
2016-02-27,27,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-02-28,28,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11434.0
2016-02-28,28,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1160.0,44963.0
2016-02-29,29,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11429.0
2016-02-29,29,2,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1108.0,43542.0
2016-03-01,1,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-01,1,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,390.0,15306.0
2016-03-02,2,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-02,2,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,5452.0,213531.0
2016-03-03,3,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-03,3,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,400.0,15721.0
2016-03-04,4,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-04,4,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,1860.0,72989.0
2016-03-05,5,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-05,5,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,613.0,23991.0
2016-03-06,6,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-06,6,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-03-07,7,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,294.0,11427.0
2016-03-07,7,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,0.0,0.0
2016-03-08,8,3,2016,Maritimes & Northeast Pipeline Management Ltd.,"Maritimes & Northeast Pipeline (M&NP) system
","Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,2149.0,84135.0
