Date,Day,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2012-08-09,9,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15967.227595926144,12852.9755859375,530585.8687725551
2012-08-10,10,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47318.28982947784,45429.98046875,1846868.6297845095
2012-08-10,10,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15965.46810761807,12373.9775390625,509466.5121110268
2012-08-11,11,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47329.525294405496,45324.28125,1837355.8046028614
2012-08-11,11,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15964.06332305986,12861.0791015625,530538.646777533
2012-08-12,12,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47341.44540269683,45373.32421875,1841800.6840966344
2012-08-12,12,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15963.013670743132,13196.7578125,543480.7000477612
2012-08-13,13,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47354.046518444535,45676.83203125,1851529.3719351888
2012-08-13,13,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15962.319470835995,12893.404296875,529835.8244185671
2012-08-14,14,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47367.32479801824,36672.125,1485907.5177206993
2012-08-14,14,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15961.980935085403,12874.6845703125,528801.5504194088
2012-08-15,15,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47381.2761912371,38798.44140625,1571143.2873178124
2012-08-15,15,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15961.998166752548,12299.333984375,504443.0065550357
2012-08-16,16,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47395.896442605095,44637.765625,1805367.4356186986
2012-08-16,16,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15962.37116058138,12165.09765625,499231.62696279585
2012-08-17,17,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47411.181092609055,38305.38671875,1552214.0707844347
2012-08-17,17,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15963.09980280019,9153.8564453125,375536.1714952253
2012-08-18,18,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47427.12547907896,38165.88671875,1551073.260259688
2012-08-18,18,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15964.183871156341,14058.5234375,582822.714832902
2012-08-19,19,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47443.72473860999,38310.11328125,1557343.429417923
2012-08-19,19,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15965.623034984026,13817.5224609375,569651.0090079345
2012-08-20,20,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47460.97380804595,38182.64453125,1545771.8056145757
2012-08-20,20,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15967.416855305157,12237.8125,502594.397765398
2012-08-21,21,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47478.867426023666,38904.12109375,1590616.8899204582
2012-08-21,21,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15969.564784963253,12394.2685546875,509515.38574291393
2012-08-22,22,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47497.40013457783,37425.12890625,1517267.4406062216
2012-08-22,22,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15972.066168790334,13729.201171875,568146.7255136892
2012-08-23,23,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47516.56628080582,37884.45703125,1538042.708539188
2012-08-23,23,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15974.920243806762,12443.8994140625,512279.8562188186
2012-08-24,24,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47536.360018591906,39060.06640625,1588348.7297189832
2012-08-24,24,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15978.126139453967,12840.5146484375,529689.5487689152
2012-08-25,25,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47556.77531039053,38758.1640625,1581129.030265659
2012-08-25,25,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15981.682877860001,12413.994140625,511440.0409501791
2012-08-26,26,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47577.80592906783,38887.2109375,1585441.2500139475
2012-08-26,26,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15985.589374137788,12350.5517578125,509941.66693825275
2012-08-27,27,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47599.44545980109,41771.2109375,1709743.6391212046
2012-08-27,27,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15989.844436716052,12105.6552734375,499731.36348325387
2012-08-28,28,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47621.687302035396,44350.98046875,1811589.954662472
2012-08-28,28,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15994.446767702782,12492.3779296875,515457.9854009114
2012-08-29,29,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47644.52467149696,43373.52734375,1766567.844713986
2012-08-29,29,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,15999.394963281098,12279.7939453125,506178.9768778123
2012-08-30,30,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47667.95060226253,43985.4453125,1788955.0967828035
2012-08-30,30,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16004.687514137471,12762.3984375,525118.8699138165
2012-08-31,31,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47691.957948884046,44570.25,1812287.2260789871
2012-08-31,31,8,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16010.32280592208,13044.5537109375,538486.177568268
2012-09-01,1,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47691.957948884046,44520.05078125,1809813.4989729226
2012-09-01,1,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16010.32280592208,12895.927734375,533962.1689394116
2012-09-02,2,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47716.539388568264,44609.46484375,1813443.5632949173
2012-09-02,2,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16016.299119741236,12509.0390625,515987.9836613238
2012-09-03,3,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47741.68742341034,45394.7421875,1846509.029082626
2012-09-03,3,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16022.614632681678,12767.2099609375,528311.5937971696
2012-09-04,4,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47767.39438268088,45218.45703125,1833765.8858016133
2012-09-04,4,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16029.267418366608,12588.474609375,521439.3261982575
2012-09-05,5,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47793.65242516565,45868.421875,1861467.49992913
2012-09-05,5,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16036.255447543275,12492.802734375,516534.34040073305
2012-09-06,6,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47820.45354155734,45779.01953125,1855373.835285291
2012-09-06,6,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16043.576588701953,12711.3583984375,531230.6148707904
2012-09-07,7,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47847.78955689866,45215.0546875,1834000.8144491315
2012-09-07,7,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16051.228608726098,11531.25390625,472279.504306525
2012-09-08,8,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47875.65213307577,37131.55078125,1505555.4583315998
2012-09-08,8,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16059.209173573483,11534.5517578125,475087.5346779898
2012-09-09,9,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47904.032771361664,37899.49609375,1542326.4878488332
2012-09-09,9,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16067.51584898816,10880.9248046875,447914.2342177294
2012-09-10,10,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47932.92281500853,37394.42578125,1516192.1589877456
2012-09-10,10,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16076.146101242948,11369.1103515625,468176.3680606447
2012-09-11,11,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47962.31345188813,37356.9140625,1518629.5812910795
2012-09-11,11,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16085.09729791229,11515.154296875,475498.81601994485
2012-09-12,12,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,47992.19571717978,38468.1875,1566579.4573948383
2012-09-12,12,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16094.366708675187,11873.1103515625,488542.36581109464
2012-09-13,13,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48022.56049610483,45072.0859375,1836129.912327975
2012-09-13,13,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16103.951506148012,12162.671875,498886.08125931025
2012-09-14,14,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48053.39852670686,40233.6484375,1641833.0308472216
2012-09-14,14,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16113.848766746953,11963.4775390625,493034.93309465423
2012-09-15,15,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48084.700402676805,44254.01953125,1807712.3115484267
2012-09-15,15,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16124.055471579744,12296.3515625,509436.2541537285
2012-09-16,16,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48116.45657622209,43190.0703125,1761179.9683744311
2012-09-16,16,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16134.568507366492,10876.53125,448429.5036782026
2012-09-17,17,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48148.6573609789,33730.15625,1377552.3247599602
2012-09-17,17,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16145.384667389328,13382.60546875,556236.7468009144
2012-09-18,18,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48181.2929349668,43964.47265625,1788259.419951886
2012-09-18,18,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16156.500652470517,12124.4833984375,496973.9458718002
2012-09-19,19,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48214.35334358458,44035.171875,1791314.6894307733
2012-09-19,19,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16167.913071978766,11620.08203125,479436.7192096114
2012-09-20,20,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48247.828502646764,44022.19140625,1788814.3010958731
2012-09-20,20,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16179.618444863481,11354.1708984375,468825.2912890278
2012-09-21,21,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48281.708201459405,43867.00390625,1783363.4578154087
2012-09-21,21,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16191.613200716525,11657.0029296875,481056.0567645468
2012-09-22,22,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48315.9821059346,43075.703125,1754228.5306200385
2012-09-22,22,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16203.893680861298,11881.80859375,490320.81859360635
2012-09-23,23,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48350.639761742685,43772.01953125,1787227.834379211
2012-09-23,23,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16216.45613946873,12684.4775390625,525865.2817589231
2012-09-24,24,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48385.670597501005,43851.05078125,1783711.2121992707
2012-09-24,24,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16229.296744699817,12343.3037109375,509995.0763783008
2012-09-25,25,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48421.063927998395,44377.62890625,1809599.1201245785
2012-09-25,25,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16242.411579874437,12515.2060546875,515826.8710100278
2012-09-26,26,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48456.80895745448,43907.32421875,1790944.6215197444
2012-09-26,26,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16255.796644666025,11181.5576171875,461010.4969272576
2012-09-27,27,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48492.89478281261,44101.30078125,1796497.4691340327
2012-09-27,27,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16269.447856321762,11075.822265625,458000.95112134516
2012-09-28,28,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48529.31039706556,42788.38671875,1740244.7421386242
2012-09-28,28,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16283.361050907908,11499.00390625,469533.43318752944
2012-09-29,29,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48566.04469261283,42477.23828125,1725957.5057644993
2012-09-29,29,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16297.531984579906,12431.9775390625,513922.5879110582
2012-09-30,30,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48603.086464648855,44978.34765625,1821714.874725327
2012-09-30,30,9,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16311.956334876837,12573.693359375,520717.0264830813
2012-10-01,1,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48640.42441458066,20825.16796875,845211.5871831626
2012-10-01,1,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16326.629702039887,12636.8623046875,522328.01258665323
2012-10-02,2,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,,,
2012-10-02,2,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,,,
2012-10-03,3,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,,,
2012-10-03,3,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,,,
2012-10-04,4,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,,,
2012-10-04,4,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,,,
2012-10-05,5,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48792.50893260431,21927.279296875,887893.9603954777
2012-10-05,5,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16387.72271454926,7316.873046875,302498.2895068452
2012-10-06,6,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48831.15525331755,38216.29296875,1550381.054151833
2012-10-06,6,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16403.572559461696,12294.2880859375,509327.59648709744
2012-10-07,7,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48870.028185697025,39954.41015625,1625043.0280146897
2012-10-07,7,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16419.643476183206,9589.91015625,391487.7495175749
2012-10-08,8,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48909.11587260368,34607.8671875,1406124.809794277
2012-10-08,8,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16435.930562714308,14422.177734375,598407.5926805288
2012-10-09,9,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48948.40639139343,37144.41796875,1513552.1408214122
2012-10-09,9,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16452.42885111878,13100.83203125,542299.1526918858
2012-10-10,10,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,48987.88775755375,40306.8046875,1631568.695073992
2012-10-10,10,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16469.133309038938,12782.427734375,525274.0375831947
2012-10-11,11,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49027.54792835931,44266.2265625,1808241.1773580313
2012-10-11,11,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16486.038841230667,12215.2255859375,499784.8010973148
2012-10-12,12,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49067.374806545224,44686.4296875,1823983.959404558
2012-10-12,12,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16503.140291117576,12856.4619140625,525859.8660093583
2012-10-13,13,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49107.35624399704,44330.4609375,1794657.3521662652
2012-10-13,13,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16520.432442363846,12858.7021484375,526499.1631271616
2012-10-14,14,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49147.48004545616,45293.1875,1835675.2984125614
2012-10-14,14,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16537.91002046537,13261.552734375,545730.5201605707
2012-10-15,15,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49187.73397223969,46266.74609375,1876777.3109528571
2012-10-15,15,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16555.567694358586,12904.634765625,530239.4330335334
2012-10-16,16,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49228.10574597351,46145.62109375,1868276.966964811
2012-10-16,16,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16573.400078046565,9628.0166015625,399707.58080098405
2012-10-17,17,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49268.5830523375,47564.69921875,1927660.754687667
2012-10-17,17,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16591.40173224187,12282.3681640625,507444.75878603756
2012-10-18,18,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49309.1535448216,46895.91015625,1900448.2437418997
2012-10-18,18,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16609.567166025663,12737.9658203125,525919.5218332931
2012-10-19,19,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49349.80484849189,46635.359375,1896739.1457905173
2012-10-19,19,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16627.890838522555,12837.26171875,529454.0412955731
2012-10-20,20,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49390.52456376516,46097.4453125,1868271.5483185947
2012-10-20,20,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16646.367160590726,13133.3330078125,541906.1974041685
2012-10-21,21,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49431.30027019108,43368.30078125,1758502.6723077893
2012-10-21,21,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16664.99049652671,13642.8837890625,561687.5450048335
2012-10-22,22,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49472.11953024075,42863.8203125,1739937.8008112907
2012-10-22,22,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16683.75516578442,12787.44921875,524339.6128237993
2012-10-23,23,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49512.969893100395,45476.86328125,1855186.39853473
2012-10-23,23,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16702.65544470788,13856.345703125,566994.980721876
2012-10-24,24,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49553.83889846917,39246.46484375,1597778.0435289443
2012-10-24,24,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16721.685568277015,12897.2392578125,531872.6732205525
2012-10-25,25,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49594.71408035982,40610.44140625,1650627.8307002336
2012-10-25,25,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16740.839731866166,10312.8994140625,426351.39299253747
2012-10-26,26,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49635.58297090116,45069.48828125,1835292.3709845692
2012-10-26,26,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16760.112093014606,11046.2265625,452957.69545570016
2012-10-27,27,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49676.43310414095,45348.98828125,1852906.234118268
2012-10-27,27,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16779.496773208622,13594.435546875,557953.5041087866
2012-10-28,28,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49717.252019848405,46761.6640625,1899406.1217022538
2012-10-28,28,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16798.987859674628,12899.6923828125,528954.6556071751
2012-10-29,29,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49758.02726731476,45633.9296875,1848123.4951723516
2012-10-29,29,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16818.579407182657,13891.84765625,570820.6857160479
2012-10-30,30,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49798.746409151136,46309.6328125,1876678.331436962
2012-10-30,30,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16838.26543985982,13880.2666015625,570458.6566718481
2012-10-31,31,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49839.397025082086,40120.6640625,1626354.7796975076
2012-10-31,31,10,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16858.03995301308,13280.5830078125,546433.3428796865
2012-11-01,1,11,2012,Alliance Pipeline Ltd.,Alliance pipeline,Border,49.0,-101.588,southeast,export,49839.39702508209,40214.5078125,1629293.6741957366
2012-11-01,1,11,2012,Alliance Pipeline Ltd.,Alliance pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,16858.03995301308,13054.23046875,535568.9473075569
